n_communities,pref_attachment,network,threshold_idx,threshold_value,median_final_adoption,internal_variance_adoption,ratio
67.0,0.55,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
67.0,0.55,oplniv,1,0.13333333333333333,7647.4,3072193.4400000004,0.3783858877361693
67.0,0.55,oplniv,2,0.21666666666666667,3933.2,838783.9599999998,0.3783858877361693
67.0,0.55,oplniv,3,0.3,261.8,12703.36,0.3783858877361693
34.0,0.55,etngrp,0,0.05,8594.0,0.0,0.45812543304486925
34.0,0.55,etngrp,1,0.13333333333333333,8594.0,0.0,0.45812543304486925
34.0,0.55,etngrp,2,0.21666666666666667,3517.7,4150100.81,0.45812543304486925
34.0,0.55,etngrp,3,0.3,120.15,16048.0275,0.45812543304486925
34.0,0.55,etngrp_geslacht,0,0.05,8584.0,0.0,0.23144591647407312
34.0,0.55,etngrp_geslacht,1,0.13333333333333333,8584.0,0.0,0.23144591647407312
34.0,0.55,etngrp_geslacht,2,0.21666666666666667,3812.8,3885891.96,0.23144591647407312
34.0,0.55,etngrp_geslacht,3,0.3,194.3,56873.51000000001,0.23144591647407312
34.0,0.55,etngrp_geslacht_lft,0,0.05,7165.9,5703976.89,0.0470804056787586
34.0,0.55,etngrp_geslacht_lft,1,0.13333333333333333,7962.0,0.0,0.0470804056787586
34.0,0.55,etngrp_geslacht_lft,2,0.21666666666666667,3842.3,13521981.809999999,0.0470804056787586
34.0,0.55,etngrp_geslacht_lft,3,0.3,137.55,22770.347500000003,0.0470804056787586
34.0,0.55,etngrp_geslacht_lft_oplniv,0,0.05,6746.6,8029962.239999999,0.0358351895167103
34.0,0.55,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,6349.9,10075545.79,0.0358351895167103
34.0,0.55,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,5957.2,11758938.459999997,0.0358351895167103
34.0,0.55,etngrp_geslacht_lft_oplniv,3,0.3,128.3,28327.710000000003,0.0358351895167103
34.0,0.55,etngrp_geslacht_oplniv,0,0.05,8578.0,0.0,0.1060721609694625
34.0,0.55,etngrp_geslacht_oplniv,1,0.13333333333333333,8149.95,3481309.2474999996,0.1060721609694625
34.0,0.55,etngrp_geslacht_oplniv,2,0.21666666666666667,5213.2,3106621.5599999996,0.1060721609694625
34.0,0.55,etngrp_geslacht_oplniv,3,0.3,112.05,14800.0475,0.1060721609694625
34.0,0.55,etngrp_lft,0,0.05,7590.55,3031645.7475000005,0.08637181639362558
34.0,0.55,etngrp_lft,1,0.13333333333333333,6791.95,8133502.747500002,0.08637181639362558
34.0,0.55,etngrp_lft,2,0.21666666666666667,5766.8,11723023.06,0.08637181639362558
34.0,0.55,etngrp_lft,3,0.3,192.2,50038.65999999999,0.08637181639362558
34.0,0.55,etngrp_lft_oplniv,0,0.05,6783.15,8117216.227500002,0.06990681106920812
34.0,0.55,etngrp_lft_oplniv,1,0.13333333333333333,7182.8,5719753.0600000005,0.06990681106920812
34.0,0.55,etngrp_lft_oplniv,2,0.21666666666666667,4397.0,15690829.9,0.06990681106920812
34.0,0.55,etngrp_lft_oplniv,3,0.3,141.05,16035.647500000001,0.06990681106920812
34.0,0.55,etngrp_oplniv,0,0.05,8587.0,0.0,0.2076092668114412
34.0,0.55,etngrp_oplniv,1,0.13333333333333333,8159.05,3479682.847500001,0.2076092668114412
34.0,0.55,etngrp_oplniv,2,0.21666666666666667,4283.6,4112624.54,0.2076092668114412
34.0,0.55,etngrp_oplniv,3,0.3,218.95,60245.547499999986,0.2076092668114412
34.0,0.55,geslacht,0,0.05,8598.0,0.0,0.5047082730751882
34.0,0.55,geslacht,1,0.13333333333333333,8598.0,0.0,0.5047082730751882
34.0,0.55,geslacht,2,0.21666666666666667,3088.7,2299818.81,0.5047082730751882
34.0,0.55,geslacht,3,0.3,114.55,15306.547499999997,0.5047082730751882
34.0,0.55,geslacht_lft,0,0.05,7144.3,5669637.209999999,0.10241017079987165
34.0,0.55,geslacht_lft,1,0.13333333333333333,7144.3,5669637.209999999,0.10241017079987165
34.0,0.55,geslacht_lft,2,0.21666666666666667,6143.9,7848091.990000002,0.10241017079987165
34.0,0.55,geslacht_lft,3,0.3,267.95,60907.7475,0.10241017079987165
34.0,0.55,geslacht_lft_oplniv,0,0.05,7146.1,5672494.889999999,0.09310987830567272
34.0,0.55,geslacht_lft_oplniv,1,0.13333333333333333,7543.05,2993816.7475000005,0.09310987830567272
34.0,0.55,geslacht_lft_oplniv,2,0.21666666666666667,5957.25,11793913.4875,0.09310987830567272
34.0,0.55,geslacht_lft_oplniv,3,0.3,96.35,25151.527499999993,0.09310987830567272
34.0,0.55,geslacht_oplniv,0,0.05,8592.0,0.0,0.19038745018530834
34.0,0.55,geslacht_oplniv,1,0.13333333333333333,8592.0,0.0,0.19038745018530834
34.0,0.55,geslacht_oplniv,2,0.21666666666666667,3634.8,5003495.660000001,0.19038745018530834
34.0,0.55,geslacht_oplniv,3,0.3,215.4,37139.03999999999,0.19038745018530834
34.0,0.55,lft,0,0.05,7920.0,0.0,0.1923835254618758
34.0,0.55,lft,1,0.13333333333333333,5546.85,13140971.6275,0.1923835254618758
34.0,0.55,lft,2,0.21666666666666667,5967.4,6641376.74,0.1923835254618758
34.0,0.55,lft,3,0.3,197.45,29052.647499999985,0.1923835254618758
34.0,0.55,lft_oplniv,0,0.05,7950.0,0.0,0.18090463945091073
34.0,0.55,lft_oplniv,1,0.13333333333333333,6757.65,8056291.627500002,0.18090463945091073
34.0,0.55,lft_oplniv,2,0.21666666666666667,5564.9,13152915.19,0.18090463945091073
34.0,0.55,lft_oplniv,3,0.3,211.2,60811.06,0.18090463945091073
34.0,0.55,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
34.0,0.55,oplniv,1,0.13333333333333333,8601.0,0.0,0.3783858877361693
34.0,0.55,oplniv,2,0.21666666666666667,4749.6,1236186.44,0.3783858877361693
34.0,0.55,oplniv,3,0.3,201.5,21171.05,0.3783858877361693
12.0,0.66,etngrp,0,0.05,8587.0,0.0,0.45812543304486925
12.0,0.66,etngrp,1,0.13333333333333333,6881.55,11634331.447499996,0.45812543304486925
12.0,0.66,etngrp,2,0.21666666666666667,2059.55,12103978.247499999,0.45812543304486925
12.0,0.66,etngrp,3,0.3,86.9,24092.490000000005,0.45812543304486925
12.0,0.66,etngrp_geslacht,0,0.05,8579.0,0.0,0.23144591647407312
12.0,0.66,etngrp_geslacht,1,0.13333333333333333,8150.45,3489446.9475000016,0.23144591647407312
12.0,0.66,etngrp_geslacht,2,0.21666666666666667,2524.65,14137188.827500004,0.23144591647407312
12.0,0.66,etngrp_geslacht,3,0.3,44.15,852.0274999999999,0.23144591647407312
12.0,0.66,etngrp_geslacht_lft,0,0.05,6745.85,8026589.9275,0.0470804056787586
12.0,0.66,etngrp_geslacht_lft,1,0.13333333333333333,6752.25,7940631.9875,0.0470804056787586
12.0,0.66,etngrp_geslacht_lft,2,0.21666666666666667,1398.4,7634205.540000001,0.0470804056787586
12.0,0.66,etngrp_geslacht_lft,3,0.3,156.4,71406.84,0.0470804056787586
12.0,0.66,etngrp_geslacht_lft_oplniv,0,0.05,6345.8,10064121.76,0.0358351895167103
12.0,0.66,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,6348.5,10029933.55,0.0358351895167103
12.0,0.66,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,4775.4,14946560.14,0.0358351895167103
12.0,0.66,etngrp_geslacht_lft_oplniv,3,0.3,108.4,22631.340000000004,0.0358351895167103
12.0,0.66,etngrp_geslacht_oplniv,0,0.05,8576.0,0.0,0.1060721609694625
12.0,0.66,etngrp_geslacht_oplniv,1,0.13333333333333333,6445.2,13621189.36,0.1060721609694625
12.0,0.66,etngrp_geslacht_oplniv,2,0.21666666666666667,3459.4,17453550.04,0.1060721609694625
12.0,0.66,etngrp_geslacht_oplniv,3,0.3,246.05,141889.14750000002,0.1060721609694625
12.0,0.66,etngrp_lft,0,0.05,7173.1,5715446.49,0.08637181639362558
12.0,0.66,etngrp_lft,1,0.13333333333333333,5983.4,11839932.440000001,0.08637181639362558
12.0,0.66,etngrp_lft,2,0.21666666666666667,2106.2,11536987.059999999,0.08637181639362558
12.0,0.66,etngrp_lft,3,0.3,103.9,28355.889999999996,0.08637181639362558
12.0,0.66,etngrp_lft_oplniv,0,0.05,7546.85,2996834.3275000006,0.06990681106920812
12.0,0.66,etngrp_lft_oplniv,1,0.13333333333333333,5563.85,13218634.027500002,0.06990681106920812
12.0,0.66,etngrp_lft_oplniv,2,0.21666666666666667,3210.55,14938115.9475,0.06990681106920812
12.0,0.66,etngrp_lft_oplniv,3,0.3,67.7,15073.210000000001,0.06990681106920812
12.0,0.66,etngrp_oplniv,0,0.05,8587.0,0.0,0.2076092668114412
12.0,0.66,etngrp_oplniv,1,0.13333333333333333,7734.35,6543178.427499999,0.2076092668114412
12.0,0.66,etngrp_oplniv,2,0.21666666666666667,3923.05,14335434.8475,0.2076092668114412
12.0,0.66,etngrp_oplniv,3,0.3,96.5,36418.55,0.2076092668114412
12.0,0.66,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
12.0,0.66,geslacht,1,0.13333333333333333,7749.3,6528536.11,0.5047082730751882
12.0,0.66,geslacht,2,0.21666666666666667,1054.9,4030392.9900000007,0.5047082730751882
12.0,0.66,geslacht,3,0.3,62.5,1929.35,0.5047082730751882
12.0,0.66,geslacht_lft,0,0.05,7519.3,2974991.3100000005,0.10241017079987165
12.0,0.66,geslacht_lft,1,0.13333333333333333,5942.9,11667850.29,0.10241017079987165
12.0,0.66,geslacht_lft,2,0.21666666666666667,3203.85,14803354.027499998,0.10241017079987165
12.0,0.66,geslacht_lft,3,0.3,114.6,24526.039999999997,0.10241017079987165
12.0,0.66,geslacht_lft_oplniv,0,0.05,7137.1,5658213.6899999995,0.09310987830567272
12.0,0.66,geslacht_lft_oplniv,1,0.13333333333333333,6743.65,7975481.9275,0.09310987830567272
12.0,0.66,geslacht_lft_oplniv,2,0.21666666666666667,3201.55,14906037.9475,0.09310987830567272
12.0,0.66,geslacht_lft_oplniv,3,0.3,143.65,38812.52750000001,0.09310987830567272
12.0,0.66,geslacht_oplniv,0,0.05,8601.0,0.0,0.19038745018530834
12.0,0.66,geslacht_oplniv,1,0.13333333333333333,8175.7,3436721.710000001,0.19038745018530834
12.0,0.66,geslacht_oplniv,2,0.21666666666666667,5189.4,17458898.84,0.19038745018530834
12.0,0.66,geslacht_oplniv,3,0.3,143.1,64696.68999999999,0.19038745018530834
12.0,0.66,lft,0,0.05,7493.65,2954726.5275,0.1923835254618758
12.0,0.66,lft,1,0.13333333333333333,4737.1,14892325.189999998,0.1923835254618758
12.0,0.66,lft,2,0.21666666666666667,3757.85,14049823.727500001,0.1923835254618758
12.0,0.66,lft,3,0.3,82.55,21319.447500000002,0.1923835254618758
12.0,0.66,lft_oplniv,0,0.05,6718.2,7954592.559999998,0.18090463945091073
12.0,0.66,lft_oplniv,1,0.13333333333333333,6718.3,7953251.3100000005,0.18090463945091073
12.0,0.66,lft_oplniv,2,0.21666666666666667,5152.3,14052135.710000003,0.18090463945091073
12.0,0.66,lft_oplniv,3,0.3,156.55,43006.5475,0.18090463945091073
12.0,0.66,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
12.0,0.66,oplniv,1,0.13333333333333333,8171.2,3509832.7600000016,0.3783858877361693
12.0,0.66,oplniv,2,0.21666666666666667,4319.9,18328003.49,0.3783858877361693
12.0,0.66,oplniv,3,0.3,94.3,43929.51,0.3783858877361693
45.0,0.99,etngrp,0,0.05,8601.0,0.0,0.45812543304486925
45.0,0.99,etngrp,1,0.13333333333333333,8601.0,0.0,0.45812543304486925
45.0,0.99,etngrp,2,0.21666666666666667,7748.4,6542443.24,0.45812543304486925
45.0,0.99,etngrp,3,0.3,1752.2,8302654.160000001,0.45812543304486925
45.0,0.99,etngrp_geslacht,0,0.05,8593.0,0.0,0.23144591647407312
45.0,0.99,etngrp_geslacht,1,0.13333333333333333,8593.0,0.0,0.23144591647407312
45.0,0.99,etngrp_geslacht,2,0.21666666666666667,8593.0,0.0,0.23144591647407312
45.0,0.99,etngrp_geslacht,3,0.3,8593.0,0.0,0.23144591647407312
45.0,0.99,etngrp_geslacht_lft,0,0.05,7551.6,3000608.4399999995,0.0470804056787586
45.0,0.99,etngrp_geslacht_lft,1,0.13333333333333333,7551.6,3000608.4399999995,0.0470804056787586
45.0,0.99,etngrp_geslacht_lft,2,0.21666666666666667,5966.6,11789887.44,0.0470804056787586
45.0,0.99,etngrp_geslacht_lft,3,0.3,1028.95,2914221.5475000003,0.0470804056787586
45.0,0.99,etngrp_geslacht_lft_oplniv,0,0.05,7944.0,0.0,0.0358351895167103
45.0,0.99,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,6753.25,8034691.3875,0.0358351895167103
45.0,0.99,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,7151.5,5652538.65,0.0358351895167103
45.0,0.99,etngrp_geslacht_lft_oplniv,3,0.3,246.25,63658.7875,0.0358351895167103
45.0,0.99,etngrp_geslacht_oplniv,0,0.05,8591.0,0.0,0.1060721609694625
45.0,0.99,etngrp_geslacht_oplniv,1,0.13333333333333333,8161.5,3504934.75,0.1060721609694625
45.0,0.99,etngrp_geslacht_oplniv,2,0.21666666666666667,8163.05,3479682.847500001,0.1060721609694625
45.0,0.99,etngrp_geslacht_oplniv,3,0.3,5410.75,10634592.1875,0.1060721609694625
45.0,0.99,etngrp_lft,0,0.05,6360.2,10109856.16,0.08637181639362558
45.0,0.99,etngrp_lft,1,0.13333333333333333,7155.1,5686794.090000001,0.08637181639362558
45.0,0.99,etngrp_lft,2,0.21666666666666667,7637.7,1853094.5099999998,0.08637181639362558
45.0,0.99,etngrp_lft,3,0.3,1814.15,4674873.9275,0.08637181639362558
45.0,0.99,etngrp_lft_oplniv,0,0.05,7550.85,2996834.3275000006,0.06990681106920812
45.0,0.99,etngrp_lft_oplniv,1,0.13333333333333333,6756.3,8047512.009999998,0.06990681106920812
45.0,0.99,etngrp_lft_oplniv,2,0.21666666666666667,6359.75,10090158.0875,0.06990681106920812
45.0,0.99,etngrp_lft_oplniv,3,0.3,261.5,47543.75,0.06990681106920812
45.0,0.99,etngrp_oplniv,0,0.05,8598.0,0.0,0.2076092668114412
45.0,0.99,etngrp_oplniv,1,0.13333333333333333,8169.45,3489446.9475000016,0.2076092668114412
45.0,0.99,etngrp_oplniv,2,0.21666666666666667,8170.55,3471556.5474999994,0.2076092668114412
45.0,0.99,etngrp_oplniv,3,0.3,6470.7,13577233.309999999,0.2076092668114412
45.0,0.99,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
45.0,0.99,geslacht,1,0.13333333333333333,8601.0,0.0,0.5047082730751882
45.0,0.99,geslacht,2,0.21666666666666667,2423.9,12725304.99,0.5047082730751882
45.0,0.99,geslacht,3,0.3,163.8,10841.36,0.5047082730751882
45.0,0.99,geslacht_lft,0,0.05,7494.7,2953977.3100000005,0.10241017079987165
45.0,0.99,geslacht_lft,1,0.13333333333333333,7889.0,0.0,0.10241017079987165
45.0,0.99,geslacht_lft,2,0.21666666666666667,7103.55,5552497.5475,0.10241017079987165
45.0,0.99,geslacht_lft,3,0.3,5161.5,13817183.35,0.10241017079987165
45.0,0.99,geslacht_lft_oplniv,0,0.05,7114.6,5622589.4399999995,0.09310987830567272
45.0,0.99,geslacht_lft_oplniv,1,0.13333333333333333,7510.6,2955475.84,0.09310987830567272
45.0,0.99,geslacht_lft_oplniv,2,0.21666666666666667,4756.8,14867443.660000002,0.09310987830567272
45.0,0.99,geslacht_lft_oplniv,3,0.3,709.55,1410756.0474999996,0.09310987830567272
45.0,0.99,geslacht_oplniv,0,0.05,8601.0,0.0,0.19038745018530834
45.0,0.99,geslacht_oplniv,1,0.13333333333333333,8601.0,0.0,0.19038745018530834
45.0,0.99,geslacht_oplniv,2,0.21666666666666667,8601.0,0.0,0.19038745018530834
45.0,0.99,geslacht_oplniv,3,0.3,6533.85,12831258.527500002,0.19038745018530834
45.0,0.99,lft,0,0.05,7139.8,5662496.159999999,0.1923835254618758
45.0,0.99,lft,1,0.13333333333333333,6744.95,7998330.047499999,0.1923835254618758
45.0,0.99,lft,2,0.21666666666666667,5568.6,13044914.939999998,0.1923835254618758
45.0,0.99,lft,3,0.3,2076.65,7591069.127500002,0.1923835254618758
45.0,0.99,lft_oplniv,0,0.05,7514.55,2971233.3475,0.18090463945091073
45.0,0.99,lft_oplniv,1,0.13333333333333333,7515.55,2956225.2475000005,0.18090463945091073
45.0,0.99,lft_oplniv,2,0.21666666666666667,5149.8,14150025.860000003,0.18090463945091073
45.0,0.99,lft_oplniv,3,0.3,4398.3,7815907.610000001,0.18090463945091073
45.0,0.99,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
45.0,0.99,oplniv,1,0.13333333333333333,8601.0,0.0,0.3783858877361693
45.0,0.99,oplniv,2,0.21666666666666667,8200.1,3053695.39,0.3783858877361693
45.0,0.99,oplniv,3,0.3,102.45,3752.0474999999997,0.3783858877361693
34.0,0.44,etngrp,0,0.05,8583.0,0.0,0.45812543304486925
34.0,0.44,etngrp,1,0.13333333333333333,8583.0,0.0,0.45812543304486925
34.0,0.44,etngrp,2,0.21666666666666667,3005.7,3170023.21,0.45812543304486925
34.0,0.44,etngrp,3,0.3,137.85,24148.0275,0.45812543304486925
34.0,0.44,etngrp_geslacht,0,0.05,8583.0,0.0,0.23144591647407312
34.0,0.44,etngrp_geslacht,1,0.13333333333333333,8583.0,0.0,0.23144591647407312
34.0,0.44,etngrp_geslacht,2,0.21666666666666667,2588.5,5409025.75,0.23144591647407312
34.0,0.44,etngrp_geslacht,3,0.3,95.5,10661.95,0.23144591647407312
34.0,0.44,etngrp_geslacht_lft,0,0.05,6777.2,8102979.959999999,0.0470804056787586
34.0,0.44,etngrp_geslacht_lft,1,0.13333333333333333,7177.05,5701843.2475000005,0.0470804056787586
34.0,0.44,etngrp_geslacht_lft,2,0.21666666666666667,5421.5,8893580.15,0.0470804056787586
34.0,0.44,etngrp_geslacht_lft,3,0.3,137.4,38082.54000000001,0.0470804056787586
34.0,0.44,etngrp_geslacht_lft_oplniv,0,0.05,7952.0,0.0,0.0358351895167103
34.0,0.44,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,7554.45,3002874.0474999994,0.0358351895167103
34.0,0.44,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,4382.3,14403891.809999999,0.0358351895167103
34.0,0.44,etngrp_geslacht_lft_oplniv,3,0.3,175.2,48882.65999999999,0.0358351895167103
34.0,0.44,etngrp_geslacht_oplniv,0,0.05,8581.0,0.0,0.1060721609694625
34.0,0.44,etngrp_geslacht_oplniv,1,0.13333333333333333,8152.6,3487004.6400000006,0.1060721609694625
34.0,0.44,etngrp_geslacht_oplniv,2,0.21666666666666667,3805.9,5269142.49,0.1060721609694625
34.0,0.44,etngrp_geslacht_oplniv,3,0.3,220.45,59027.7475,0.1060721609694625
34.0,0.44,etngrp_lft,0,0.05,7600.05,3039240.0474999994,0.08637181639362558
34.0,0.44,etngrp_lft,1,0.13333333333333333,7600.05,3039240.0474999994,0.08637181639362558
34.0,0.44,etngrp_lft,2,0.21666666666666667,6253.65,4753349.1275,0.08637181639362558
34.0,0.44,etngrp_lft,3,0.3,112.7,14409.010000000004,0.08637181639362558
34.0,0.44,etngrp_lft_oplniv,0,0.05,7182.1,5729799.6899999995,0.06990681106920812
34.0,0.44,etngrp_lft_oplniv,1,0.13333333333333333,7182.45,5724775.2475,0.06990681106920812
34.0,0.44,etngrp_lft_oplniv,2,0.21666666666666667,5819.85,11289190.927499998,0.06990681106920812
34.0,0.44,etngrp_lft_oplniv,3,0.3,179.85,32563.627499999995,0.06990681106920812
34.0,0.44,etngrp_oplniv,0,0.05,8597.0,0.0,0.2076092668114412
34.0,0.44,etngrp_oplniv,1,0.13333333333333333,7311.95,9357674.647499999,0.2076092668114412
34.0,0.44,etngrp_oplniv,2,0.21666666666666667,3388.75,6164834.3875,0.2076092668114412
34.0,0.44,etngrp_oplniv,3,0.3,135.75,13103.0875,0.2076092668114412
34.0,0.44,geslacht,0,0.05,8600.0,0.0,0.5047082730751882
34.0,0.44,geslacht,1,0.13333333333333333,8600.0,0.0,0.5047082730751882
34.0,0.44,geslacht,2,0.21666666666666667,1979.1,2674981.59,0.5047082730751882
34.0,0.44,geslacht,3,0.3,171.15,23255.4275,0.5047082730751882
34.0,0.44,geslacht_lft,0,0.05,7156.0,5688225.0,0.10241017079987165
34.0,0.44,geslacht_lft,1,0.13333333333333333,6362.9,10088260.49,0.10241017079987165
34.0,0.44,geslacht_lft,2,0.21666666666666667,5449.6,6853146.040000001,0.10241017079987165
34.0,0.44,geslacht_lft,3,0.3,229.9,49336.19000000001,0.10241017079987165
34.0,0.44,geslacht_lft_oplniv,0,0.05,7159.6,5693950.4399999995,0.09310987830567272
34.0,0.44,geslacht_lft_oplniv,1,0.13333333333333333,6364.4,10120034.040000003,0.09310987830567272
34.0,0.44,geslacht_lft_oplniv,2,0.21666666666666667,4704.9,14677953.89,0.09310987830567272
34.0,0.44,geslacht_lft_oplniv,3,0.3,185.95,19918.047499999997,0.09310987830567272
34.0,0.44,geslacht_oplniv,0,0.05,8595.0,0.0,0.19038745018530834
34.0,0.44,geslacht_oplniv,1,0.13333333333333333,8595.0,0.0,0.19038745018530834
34.0,0.44,geslacht_oplniv,2,0.21666666666666667,4479.45,3569820.0475000003,0.19038745018530834
34.0,0.44,geslacht_oplniv,3,0.3,228.5,48019.85,0.19038745018530834
34.0,0.44,lft,0,0.05,6759.35,8060346.127500002,0.1923835254618758
34.0,0.44,lft,1,0.13333333333333333,7554.45,3002874.0474999994,0.1923835254618758
34.0,0.44,lft,2,0.21666666666666667,5379.25,5179798.7875,0.1923835254618758
34.0,0.44,lft,3,0.3,145.55,16215.5475,0.1923835254618758
34.0,0.44,lft_oplniv,0,0.05,7156.0,5688225.0,0.18090463945091073
34.0,0.44,lft_oplniv,1,0.13333333333333333,5965.2,11830221.259999998,0.18090463945091073
34.0,0.44,lft_oplniv,2,0.21666666666666667,4610.3,14132222.709999999,0.18090463945091073
34.0,0.44,lft_oplniv,3,0.3,208.4,50672.44,0.18090463945091073
34.0,0.44,oplniv,0,0.05,8600.0,0.0,0.3783858877361693
34.0,0.44,oplniv,1,0.13333333333333333,8600.0,0.0,0.3783858877361693
34.0,0.44,oplniv,2,0.21666666666666667,3911.4,2009658.5399999998,0.3783858877361693
34.0,0.44,oplniv,3,0.3,137.65,16213.4275,0.3783858877361693
1.0,0.77,etngrp,0,0.05,8583.0,0.0,0.45812543304486925
1.0,0.77,etngrp,1,0.13333333333333333,232.45,13266.947499999998,0.45812543304486925
1.0,0.77,etngrp,2,0.21666666666666667,138.9,30388.69000000001,0.45812543304486925
1.0,0.77,etngrp,3,0.3,42.6,1135.3400000000004,0.45812543304486925
1.0,0.77,etngrp_geslacht,0,0.05,8574.0,0.0,0.23144591647407312
1.0,0.77,etngrp_geslacht,1,0.13333333333333333,1197.5,6070320.85,0.23144591647407312
1.0,0.77,etngrp_geslacht,2,0.21666666666666667,107.7,6189.41,0.23144591647407312
1.0,0.77,etngrp_geslacht,3,0.3,55.7,3287.21,0.23144591647407312
1.0,0.77,etngrp_geslacht_lft,0,0.05,7144.3,5669637.209999999,0.0470804056787586
1.0,0.77,etngrp_geslacht_lft,1,0.13333333333333333,2934.45,13495712.0475,0.0470804056787586
1.0,0.77,etngrp_geslacht_lft,2,0.21666666666666667,1254.95,7883696.4475,0.0470804056787586
1.0,0.77,etngrp_geslacht_lft,3,0.3,64.65,3102.3275000000003,0.0470804056787586
1.0,0.77,etngrp_geslacht_lft_oplniv,0,0.05,6721.95,7971382.747499998,0.0358351895167103
1.0,0.77,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,2472.25,12668547.8875,0.0358351895167103
1.0,0.77,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,878.4,5500001.239999999,0.0358351895167103
1.0,0.77,etngrp_geslacht_lft_oplniv,3,0.3,57.6,2190.74,0.0358351895167103
1.0,0.77,etngrp_geslacht_oplniv,0,0.05,8550.0,0.0,0.1060721609694625
1.0,0.77,etngrp_geslacht_oplniv,1,0.13333333333333333,1461.65,8879327.727500001,0.1060721609694625
1.0,0.77,etngrp_geslacht_oplniv,2,0.21666666666666667,122.55,6150.147500000001,0.1060721609694625
1.0,0.77,etngrp_geslacht_oplniv,3,0.3,69.5,2963.25,0.1060721609694625
1.0,0.77,etngrp_lft,0,0.05,7935.0,0.0,0.08637181639362558
1.0,0.77,etngrp_lft,1,0.13333333333333333,3693.1,14745925.89,0.08637181639362558
1.0,0.77,etngrp_lft,2,0.21666666666666667,87.0,3329.5,0.08637181639362558
1.0,0.77,etngrp_lft,3,0.3,61.45,1464.1475,0.08637181639362558
1.0,0.77,etngrp_lft_oplniv,0,0.05,7540.2,2991554.5600000005,0.06990681106920812
1.0,0.77,etngrp_lft_oplniv,1,0.13333333333333333,3288.1,14420470.489999998,0.06990681106920812
1.0,0.77,etngrp_lft_oplniv,2,0.21666666666666667,881.5,5543174.95,0.06990681106920812
1.0,0.77,etngrp_lft_oplniv,3,0.3,65.6,2585.0399999999995,0.06990681106920812
1.0,0.77,etngrp_oplniv,0,0.05,8148.2,3493519.3599999994,0.2076092668114412
1.0,0.77,etngrp_oplniv,1,0.13333333333333333,191.25,12980.6875,0.2076092668114412
1.0,0.77,etngrp_oplniv,2,0.21666666666666667,120.6,10212.539999999999,0.2076092668114412
1.0,0.77,etngrp_oplniv,3,0.3,48.05,974.3475000000001,0.2076092668114412
1.0,0.77,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
1.0,0.77,geslacht,1,0.13333333333333333,646.65,3345896.4275000007,0.5047082730751882
1.0,0.77,geslacht,2,0.21666666666666667,62.2,1286.3600000000001,0.5047082730751882
1.0,0.77,geslacht,3,0.3,39.35,2581.6275,0.5047082730751882
1.0,0.77,geslacht_lft,0,0.05,7878.0,0.0,0.10241017079987165
1.0,0.77,geslacht_lft,1,0.13333333333333333,2150.45,10951842.8475,0.10241017079987165
1.0,0.77,geslacht_lft,2,0.21666666666666667,71.8,2385.8599999999997,0.10241017079987165
1.0,0.77,geslacht_lft,3,0.3,56.95,1921.2475000000002,0.10241017079987165
1.0,0.77,geslacht_lft_oplniv,0,0.05,7092.1,5587077.6899999995,0.09310987830567272
1.0,0.77,geslacht_lft_oplniv,1,0.13333333333333333,4397.05,14831817.347499996,0.09310987830567272
1.0,0.77,geslacht_lft_oplniv,2,0.21666666666666667,80.4,5173.84,0.09310987830567272
1.0,0.77,geslacht_lft_oplniv,3,0.3,53.5,1945.45,0.09310987830567272
1.0,0.77,geslacht_oplniv,0,0.05,8601.0,0.0,0.19038745018530834
1.0,0.77,geslacht_oplniv,1,0.13333333333333333,638.15,3351314.1275000004,0.19038745018530834
1.0,0.77,geslacht_oplniv,2,0.21666666666666667,105.3,7471.509999999999,0.19038745018530834
1.0,0.77,geslacht_oplniv,3,0.3,54.75,5419.2875,0.19038745018530834
1.0,0.77,lft,0,0.05,7847.0,0.0,0.1923835254618758
1.0,0.77,lft,1,0.13333333333333333,1738.3,9343557.609999998,0.1923835254618758
1.0,0.77,lft,2,0.21666666666666667,64.25,2728.8875,0.1923835254618758
1.0,0.77,lft,3,0.3,76.05,3829.3475,0.1923835254618758
1.0,0.77,lft_oplniv,0,0.05,6287.5,9878449.15,0.18090463945091073
1.0,0.77,lft_oplniv,1,0.13333333333333333,1310.5,7579289.65,0.18090463945091073
1.0,0.77,lft_oplniv,2,0.21666666666666667,462.55,2882115.4475000002,0.18090463945091073
1.0,0.77,lft_oplniv,3,0.3,42.95,1165.1475000000003,0.18090463945091073
